,Unnamed: 0,@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing,long,lat
4236,4237,http://environment.data.gov.uk/water-quality/data/measurement/SO-1159367-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004054,SO-G0004054,GLEBE MEADOWS STW,2010-03-09 11:40:00,Nitrate-N,Nitrate as N,117,,26.1,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),427490,126870,-1.6092796214681204,51.04053313945858
4237,4238,http://environment.data.gov.uk/water-quality/data/measurement/SO-1165698-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004054,SO-G0004054,GLEBE MEADOWS STW,2010-07-09 11:28:00,Nitrate-N,Nitrate as N,117,,35.7,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),427490,126870,-1.6092796214681204,51.04053313945858
4238,4239,http://environment.data.gov.uk/water-quality/data/measurement/SO-1177817-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004054,SO-G0004054,GLEBE MEADOWS STW,2010-11-25 10:53:00,Nitrate-N,Nitrate as N,117,,49.3,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),427490,126870,-1.6092796214681204,51.04053313945858
4239,4240,http://environment.data.gov.uk/water-quality/data/measurement/SO-1160065-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004068,SO-G0004068,NORTON MANOR HOTEL,2010-03-26 10:42:00,Nitrate-N,Nitrate as N,117,,19.9,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),447083,140957,-1.3280032639588752,51.16592819446148
4240,4241,http://environment.data.gov.uk/water-quality/data/measurement/SO-1174122-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004068,SO-G0004068,NORTON MANOR HOTEL,2010-10-01 10:11:00,Nitrate-N,Nitrate as N,117,,21.3,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),447083,140957,-1.3280032639588752,51.16592819446148
4241,4242,http://environment.data.gov.uk/water-quality/data/measurement/SO-1157671-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004097,SO-G0004097,SOUTHBROOK COTTAGES STW,2010-02-10 11:27:00,Nitrate-N,Nitrate as N,117,,10.0,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),451560,139273,-1.2642198262470141,51.15040177302628
4242,4243,http://environment.data.gov.uk/water-quality/data/measurement/SO-1166885-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004097,SO-G0004097,SOUTHBROOK COTTAGES STW,2010-07-29 12:44:00,Nitrate-N,Nitrate as N,117,,17.7,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),451560,139273,-1.2642198262470141,51.15040177302628
4243,4244,http://environment.data.gov.uk/water-quality/data/measurement/SO-1177254-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004097,SO-G0004097,SOUTHBROOK COTTAGES STW,2010-11-10 13:15:00,Nitrate-N,Nitrate as N,117,,25.7,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),451560,139273,-1.2642198262470141,51.15040177302628
4244,4245,http://environment.data.gov.uk/water-quality/data/measurement/SO-1177886-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004108,SO-G0004108,BARNES CLOSE STW,2010-11-26 11:46:00,Nitrate-N,Nitrate as N,117,,26.3,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),441450,157650,-1.4066339165589903,51.31645617342674
4245,4246,http://environment.data.gov.uk/water-quality/data/measurement/SO-1158442-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004111,SO-G0004111,CHURCH FARM CARAVAN SITE STW,2010-02-15 09:08:00,Nitrate-N,Nitrate as N,117,,26.8,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),439755,109110,-1.4362836845294804,50.880122338696246
4246,4247,http://environment.data.gov.uk/water-quality/data/measurement/SO-1158443-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004120,SO-G0004120,ESSOVILLE STW,2010-02-15 09:27:00,Nitrate-N,Nitrate as N,117,,23.6,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),443447,104984,-1.3842964815958807,50.84275653782703
4247,4248,http://environment.data.gov.uk/water-quality/data/measurement/SO-1163088-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004120,SO-G0004120,ESSOVILLE STW,2010-05-20 11:01:00,Nitrate-N,Nitrate as N,117,,11.6,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),443447,104984,-1.3842964815958807,50.84275653782703
4248,4249,http://environment.data.gov.uk/water-quality/data/measurement/SO-1171445-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004120,SO-G0004120,ESSOVILLE STW,2010-08-27 09:58:00,Nitrate-N,Nitrate as N,117,,9.02,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),443447,104984,-1.3842964815958807,50.84275653782703
4249,4250,http://environment.data.gov.uk/water-quality/data/measurement/SO-1177997-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004120,SO-G0004120,ESSOVILLE STW,2010-11-30 08:35:00,Nitrate-N,Nitrate as N,117,,5.99,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),443447,104984,-1.3842964815958807,50.84275653782703
4250,4251,http://environment.data.gov.uk/water-quality/data/measurement/SO-1158445-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004132,SO-G0004132,EXBURY ESTATE PRIVATE STW,2010-02-15 10:31:00,Nitrate-N,Nitrate as N,117,,6.57,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),442985,100426,-1.3913906197528327,50.80180539895189
4251,4252,http://environment.data.gov.uk/water-quality/data/measurement/SO-1163089-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004132,SO-G0004132,EXBURY ESTATE PRIVATE STW,2010-05-20 11:48:00,Nitrate-N,Nitrate as N,117,,10.4,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),442985,100426,-1.3913906197528327,50.80180539895189
4252,4253,http://environment.data.gov.uk/water-quality/data/measurement/SO-1171447-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004132,SO-G0004132,EXBURY ESTATE PRIVATE STW,2010-08-27 11:10:00,Nitrate-N,Nitrate as N,117,,12.0,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),442985,100426,-1.3913906197528327,50.80180539895189
4253,4254,http://environment.data.gov.uk/water-quality/data/measurement/SO-1177998-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004132,SO-G0004132,EXBURY ESTATE PRIVATE STW,2010-11-30 09:21:00,Nitrate-N,Nitrate as N,117,,13.1,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),442985,100426,-1.3913906197528327,50.80180539895189
4254,4255,http://environment.data.gov.uk/water-quality/data/measurement/SO-1158447-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004134,SO-G0004134,AGAMENNON BOATYARD PRIVATE STW,2010-02-15 11:10:00,Nitrate-N,Nitrate as N,117,,47.8,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),440619,100327,-1.4249742958741585,50.80108541417986
4255,4256,http://environment.data.gov.uk/water-quality/data/measurement/SO-1163091-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004134,SO-G0004134,AGAMENNON BOATYARD PRIVATE STW,2010-05-20 12:15:00,Nitrate-N,Nitrate as N,117,,39.7,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),440619,100327,-1.4249742958741585,50.80108541417986
4256,4257,http://environment.data.gov.uk/water-quality/data/measurement/SO-1171449-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004134,SO-G0004134,AGAMENNON BOATYARD PRIVATE STW,2010-08-27 11:44:00,Nitrate-N,Nitrate as N,117,,16.0,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),440619,100327,-1.4249742958741585,50.80108541417986
4257,4258,http://environment.data.gov.uk/water-quality/data/measurement/SO-1163090-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004136,SO-G0004136,BAILEYS HARD P SW,2010-05-20 12:58:00,Nitrate-N,Nitrate as N,117,,15.3,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),439680,101231,-1.4382007978348066,50.809279159256356
4258,4259,http://environment.data.gov.uk/water-quality/data/measurement/SO-1176044-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004138,SO-G0004138,BEAULIEU STW DOCK LANE,2010-10-28 09:41:00,Nitrate-N,Nitrate as N,117,,0.35,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),440160,101520,-1.4313571176604283,50.8118448873988
4259,4260,http://environment.data.gov.uk/water-quality/data/measurement/SO-1159628-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004162,SO-G0004162,ASHURST LODGE STW,2010-03-12 09:30:00,Nitrate-N,Nitrate as N,117,,0.62,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433393,109001,-1.5267208631369482,50.87954364924303
4260,4261,http://environment.data.gov.uk/water-quality/data/measurement/SO-1176045-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004166,SO-G0004166,EAST END STW,2010-10-28 11:27:00,Nitrate-N,Nitrate as N,117,<,0.9,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),436510,97230,-1.4835860125753737,50.77350924171801
4261,4262,http://environment.data.gov.uk/water-quality/data/measurement/SO-1157537-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004171,SO-G0004171,S BADDESLEY SCH P SW,2010-02-08 09:13:00,Nitrate-N,Nitrate as N,117,,14.5,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),435200,96620,-1.5022216933499413,50.76810469434708
4262,4263,http://environment.data.gov.uk/water-quality/data/measurement/SO-1173380-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004171,SO-G0004171,S BADDESLEY SCH P SW,2010-09-16 10:53:00,Nitrate-N,Nitrate as N,117,,38.2,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),435200,96620,-1.5022216933499413,50.76810469434708
4263,4264,http://environment.data.gov.uk/water-quality/data/measurement/SO-1155957-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004179,SO-G0004179,ELMERS COURT STW,2010-01-20 11:23:00,Nitrate-N,Nitrate as N,117,,6.98,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433521,95497,-1.5261313724915118,50.75810546583803
4264,4265,http://environment.data.gov.uk/water-quality/data/measurement/SO-1158378-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004179,SO-G0004179,ELMERS COURT STW,2010-02-12 10:56:00,Nitrate-N,Nitrate as N,117,,13.3,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433521,95497,-1.5261313724915118,50.75810546583803
4265,4266,http://environment.data.gov.uk/water-quality/data/measurement/SO-1159188-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004179,SO-G0004179,ELMERS COURT STW,2010-03-03 10:59:00,Nitrate-N,Nitrate as N,117,,12.4,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433521,95497,-1.5261313724915118,50.75810546583803
4266,4267,http://environment.data.gov.uk/water-quality/data/measurement/SO-1160459-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004179,SO-G0004179,ELMERS COURT STW,2010-04-12 09:30:00,Nitrate-N,Nitrate as N,117,,21.4,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433521,95497,-1.5261313724915118,50.75810546583803
4267,4268,http://environment.data.gov.uk/water-quality/data/measurement/SO-1162102-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004179,SO-G0004179,ELMERS COURT STW,2010-05-05 12:02:00,Nitrate-N,Nitrate as N,117,,14.1,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433521,95497,-1.5261313724915118,50.75810546583803
4268,4269,http://environment.data.gov.uk/water-quality/data/measurement/SO-1163726-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004179,SO-G0004179,ELMERS COURT STW,2010-06-03 09:39:00,Nitrate-N,Nitrate as N,117,,8.1,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433521,95497,-1.5261313724915118,50.75810546583803
4269,4270,http://environment.data.gov.uk/water-quality/data/measurement/SO-1165217-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004179,SO-G0004179,ELMERS COURT STW,2010-07-01 11:14:00,Nitrate-N,Nitrate as N,117,,5.4,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433521,95497,-1.5261313724915118,50.75810546583803
4270,4271,http://environment.data.gov.uk/water-quality/data/measurement/SO-1169043-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004179,SO-G0004179,ELMERS COURT STW,2010-08-10 11:04:00,Nitrate-N,Nitrate as N,117,,8.02,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433521,95497,-1.5261313724915118,50.75810546583803
4271,4272,http://environment.data.gov.uk/water-quality/data/measurement/SO-1173238-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004179,SO-G0004179,ELMERS COURT STW,2010-09-14 11:16:00,Nitrate-N,Nitrate as N,117,,11.4,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433521,95497,-1.5261313724915118,50.75810546583803
4272,4273,http://environment.data.gov.uk/water-quality/data/measurement/SO-1174110-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004179,SO-G0004179,ELMERS COURT STW,2010-09-30 09:09:00,Nitrate-N,Nitrate as N,117,,13.0,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433521,95497,-1.5261313724915118,50.75810546583803
4273,4274,http://environment.data.gov.uk/water-quality/data/measurement/SO-1177471-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004179,SO-G0004179,ELMERS COURT STW,2010-11-12 11:26:00,Nitrate-N,Nitrate as N,117,,11.2,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433521,95497,-1.5261313724915118,50.75810546583803
4274,4275,http://environment.data.gov.uk/water-quality/data/measurement/SO-1178566-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004179,SO-G0004179,ELMERS COURT STW,2010-12-10 12:10:00,Nitrate-N,Nitrate as N,117,,5.1,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433521,95497,-1.5261313724915118,50.75810546583803
4275,4276,http://environment.data.gov.uk/water-quality/data/measurement/SO-1163301-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004181,SO-G0004181,LYMINGTON MACHINE WORKS STW,2010-05-26 10:47:00,Nitrate-N,Nitrate as N,117,,34.2,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),432899,95651,-1.5349355690920465,50.75952575616574
4276,4277,http://environment.data.gov.uk/water-quality/data/measurement/SO-1157536-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004184,SO-G0004184,SOUTHLANDS SCHOOL STW,2010-02-08 08:53:00,Nitrate-N,Nitrate as N,117,,30.8,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),432457,97266,-1.5410598948454728,50.774073141243576
4277,4278,http://environment.data.gov.uk/water-quality/data/measurement/SO-1163362-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004184,SO-G0004184,SOUTHLANDS SCHOOL STW,2010-05-26 09:56:00,Nitrate-N,Nitrate as N,117,,18.4,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),432457,97266,-1.5410598948454728,50.774073141243576
4278,4279,http://environment.data.gov.uk/water-quality/data/measurement/SO-1173379-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004184,SO-G0004184,SOUTHLANDS SCHOOL STW,2010-09-16 10:27:00,Nitrate-N,Nitrate as N,117,,32.6,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),432457,97266,-1.5410598948454728,50.774073141243576
4279,4280,http://environment.data.gov.uk/water-quality/data/measurement/SO-1166881-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004189,SO-G0004189,"FORMER HOOKERS NURSERY, THE HALL WAY",2010-07-29 10:06:00,Nitrate-N,Nitrate as N,117,,0.45,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),445807,132385,-1.3473379720301812,51.08895680076032
4280,4281,http://environment.data.gov.uk/water-quality/data/measurement/SO-1157535-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004198,SO-G0004198,WALHAMPTON SCHOOL STW,2010-02-08 08:31:00,Nitrate-N,Nitrate as N,117,,19.0,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433673,96325,-1.523901009975338,50.76554231662574
4281,4282,http://environment.data.gov.uk/water-quality/data/measurement/SO-1163361-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004198,SO-G0004198,WALHAMPTON SCHOOL STW,2010-05-26 09:35:00,Nitrate-N,Nitrate as N,117,,18.9,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433673,96325,-1.523901009975338,50.76554231662574
4282,4283,http://environment.data.gov.uk/water-quality/data/measurement/SO-1173378-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004198,SO-G0004198,WALHAMPTON SCHOOL STW,2010-09-16 10:08:00,Nitrate-N,Nitrate as N,117,,21.2,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),433673,96325,-1.523901009975338,50.76554231662574
4283,4284,http://environment.data.gov.uk/water-quality/data/measurement/SO-1176047-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004202,SO-G0004202,PASSFORD HOUSE STW,2010-10-28 13:19:00,Nitrate-N,Nitrate as N,117,,5.69,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),430460,97740,-1.5693414240901706,50.778443431968746
4284,4285,http://environment.data.gov.uk/water-quality/data/measurement/SO-1159630-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004210,SO-G0004210,NEW PARK MANOR HOTEL STW,2010-03-12 10:33:00,Nitrate-N,Nitrate as N,117,,7.04,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),429439,104418,-1.5832886642790216,50.83854651768929
4285,4286,http://environment.data.gov.uk/water-quality/data/measurement/SO-1170980-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004210,SO-G0004210,NEW PARK MANOR HOTEL STW,2010-08-18 12:58:00,Nitrate-N,Nitrate as N,117,,12.0,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),429439,104418,-1.5832886642790216,50.83854651768929
4286,4287,http://environment.data.gov.uk/water-quality/data/measurement/SO-1177805-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004210,SO-G0004210,NEW PARK MANOR HOTEL STW,2010-11-25 10:28:00,Nitrate-N,Nitrate as N,117,,5.01,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),429439,104418,-1.5832886642790216,50.83854651768929
4287,4288,http://environment.data.gov.uk/water-quality/data/measurement/SO-1173383-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004219,SO-G0004219,EFFORD HORTICULT STN STW ****CLOSED****,2010-09-16 12:24:00,Nitrate-N,Nitrate as N,117,,39.3,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),430575,94248,-1.5679994413523402,50.7470361193684
4288,4289,http://environment.data.gov.uk/water-quality/data/measurement/SO-1173382-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0004236,SO-G0004236,PLOUGH INN STW TIPTOE,2010-09-16 12:59:00,Nitrate-N,Nitrate as N,117,,91.9,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),425658,97140,-1.637489985397771,50.77327939897814
4289,4290,http://environment.data.gov.uk/water-quality/data/measurement/SO-1155932-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0006003,SO-G0006003,THE CHAIRMAKERS ARMS STW,2010-01-20 12:13:00,Nitrate-N,Nitrate as N,117,,3.37,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),462855,111837,-1.107501567653062,50.90259517532457
4290,4291,http://environment.data.gov.uk/water-quality/data/measurement/SO-1161135-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0006003,SO-G0006003,THE CHAIRMAKERS ARMS STW,2010-04-29 12:00:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),462855,111837,-1.107501567653062,50.90259517532457
4291,4292,http://environment.data.gov.uk/water-quality/data/measurement/SO-1171205-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0006003,SO-G0006003,THE CHAIRMAKERS ARMS STW,2010-08-24 10:24:00,Nitrate-N,Nitrate as N,117,,1.9,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),462855,111837,-1.107501567653062,50.90259517532457
4292,4293,http://environment.data.gov.uk/water-quality/data/measurement/SO-1161139-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0006005,SO-G0006005,THE BROOKS STW,2010-04-29 14:19:00,Nitrate-N,Nitrate as N,117,,43.9,,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),458540,134130,-1.1652702730582243,51.10349060190546
